
-------------------------------------------------------------------------------------------------
Event#  Enabling_Time     Delay    Firing_Time    Firing_Tr   Token_ID     Marking(befor firing)  
   283    78.000000      1.000000      79.000000   Etimer20         0     11210100000010111111000(62)(53)(11)(16)(65)0(65)0
   284    78.000000      1.000000      79.000000   Etimer18         0     11210100000010111111000(62)(53)(11)(17)(65)0(65)0
   285    79.000000      1.000000      80.000000   Etimer17         0     11210100000010111111000(62)(54)(11)(17)(65)0(65)0
   286    79.000000      1.000000      80.000000   Etimer20         0     11210100000010111111000(63)(54)(11)(17)(65)0(65)0
   287    79.000000      1.000000      80.000000   Etimer18         0     11210100000010111111000(63)(54)(11)(18)(65)0(65)0
   288    79.000000      1.000000      80.000000   Etimer19         0     11210100000010111111000(63)(55)(11)(18)(65)0(65)0
   289    80.000000      1.000000      81.000000   Etimer17         0     11210100000010111111000(63)(55)(12)(18)(65)0(65)0
   290    80.000000      1.000000      81.000000   Etimer20         0     11210100000010111111000(64)(55)(12)(18)(65)0(65)0
   291    80.000000      1.000000      81.000000   Etimer19         0     11210100000010111111000(64)(55)(12)(19)(65)0(65)0
   292    80.000000      1.000000      81.000000   Etimer18         0     11210100000010111111000(64)(55)(13)(19)(65)0(65)0
   293    81.000000      1.000000      82.000000   Etimer19         0     11210100000010111111000(64)(56)(13)(19)(65)0(65)0
   294    81.000000      1.000000      82.000000   Etimer20         0     11210100000010111111000(64)(56)(14)(19)(65)0(65)0
   295    81.000000      1.000000      82.000000   Etimer17         0     11210100000010111111000(64)(56)(14)(20)(65)0(65)0
   296    81.000000      1.000000      82.000000   Etimer18         0     11210100000010111111000(65)(56)(14)(20)(65)0(65)0
   297    82.000000      1.000000      83.000000   Etimer20         0     11210100000010111111000(65)(57)(14)(20)(65)0(65)0
   298    82.000000      1.000000      83.000000   Etimer19         0     11210100000010111111000(65)(57)(14)(21)(65)0(65)0
   299    82.000000      1.000000      83.000000   Etimer18         0     11210100000010111111000(65)(57)(15)(21)(65)0(65)0
   300    82.000000      1.000000      83.000000   Etimer17         0     11210100000010111111000(65)(58)(15)(21)(65)0(65)0
   301    83.000000      1.000000      84.000000   Etimer17         0     11210100000010111111000(66)(58)(15)(21)(65)0(65)0
   302    83.000000      1.000000      84.000000   Etimer19         0     11210100000010111111000(67)(58)(15)(21)(65)0(65)0
   303    83.000000      1.000000      84.000000   Etimer18         0     11210100000010111111000(67)(58)(16)(21)(65)0(65)0
   304    83.000000      1.000000      84.000000   Etimer20         0     11210100000010111111000(67)(59)(16)(21)(65)0(65)0
   305    84.000000      1.000000      85.000000   Etimer20         0     11210100000010111111000(67)(59)(16)(22)(65)0(65)0
   306    84.000000      1.000000      85.000000   Etimer19         0     11210100000010111111000(67)(59)(16)(23)(65)0(65)0
   307    84.000000      1.000000      85.000000   Etimer17         0     11210100000010111111000(67)(59)(17)(23)(65)0(65)0
   308    84.000000      1.000000      85.000000   Etimer18         0     11210100000010111111000(68)(59)(17)(23)(65)0(65)0
   309    85.000000      1.000000      86.000000   Etimer19         0     11210100000010111111000(68)(60)(17)(23)(65)0(65)0
   310    85.000000      1.000000      86.000000   Etimer20         0     11210100000010111111000(68)(60)(18)(23)(65)0(65)0
   311    85.000000      1.000000      86.000000   Etimer18         0     11210100000010111111000(68)(60)(18)(24)(65)0(65)0
   312    85.000000      1.000000      86.000000   Etimer17         0     11210100000010111111000(68)(61)(18)(24)(65)0(65)0
   313    86.000000      1.000000      87.000000   Etimer20         0     11210100000010111111000(69)(61)(18)(24)(65)0(65)0
   314    86.000000      1.000000      87.000000   Etimer18         0     11210100000010111111000(69)(61)(18)(25)(65)0(65)0
   315    86.000000      1.000000      87.000000   Etimer19         0     11210100000010111111000(69)(62)(18)(25)(65)0(65)0
   316    86.000000      1.000000      87.000000   Etimer17         0     11210100000010111111000(69)(62)(19)(25)(65)0(65)0
   317    87.000000      1.000000      88.000000   Etimer18         0     11210100000010111111000(70)(62)(19)(25)(65)0(65)0
   318    87.000000      1.000000      88.000000   Etimer19         0     11210100000010111111000(70)(63)(19)(25)(65)0(65)0
   319    87.000000      1.000000      88.000000   Etimer20         0     11210100000010111111000(70)(63)(20)(25)(65)0(65)0
   320    87.000000      1.000000      88.000000   Etimer17         0     11210100000010111111000(70)(63)(20)(26)(65)0(65)0
   321    88.000000      1.000000      89.000000   Etimer18         0     11210100000010111111000(71)(63)(20)(26)(65)0(65)0
   322    88.000000      1.000000      89.000000   Etimer20         0     11210100000010111111000(71)(64)(20)(26)(65)0(65)0
   323    88.000000      1.000000      89.000000   Etimer17         0     11210100000010111111000(71)(64)(20)(27)(65)0(65)0
   324    88.000000      1.000000      89.000000   Etimer19         0     11210100000010111111000(72)(64)(20)(27)(65)0(65)0
   325    89.000000      1.000000      90.000000   Etimer18         0     11210100000010111111000(72)(64)(21)(27)(65)0(65)0
   326    89.000000      1.000000      90.000000   Etimer20         0     11210100000010111111000(72)(65)(21)(27)(65)0(65)0
   327    89.000000      1.000000      90.000000   Etimer17         0     11210100000010111111000(72)(65)(21)(28)(65)0(65)0
   328    89.000000      1.000000      90.000000   Etimer19         0     11210100000010111111000(73)(65)(21)(28)(65)0(65)0
   329    90.000000      1.000000      91.000000   Etimer19         0     11210100000010111111000(73)(65)(22)(28)(65)0(65)0
   330    90.000000      1.000000      91.000000   Etimer18         0     11210100000010111111000(73)(65)(23)(28)(65)0(65)0
   331    90.000000      1.000000      91.000000   Etimer17         0     11210100000010111111000(73)(66)(23)(28)(65)0(65)0
   332    90.000000      1.000000      91.000000   Etimer20         0     11210100000010111111000(74)(66)(23)(28)(65)0(65)0
   333    91.000000      1.000000      92.000000   Etimer17         0     11210100000010111111000(74)(66)(23)(29)(65)0(65)0
   334    91.000000      1.000000      92.000000   Etimer20         0     11210100000010111111000(75)(66)(23)(29)(65)0(65)0
   335    91.000000      1.000000      92.000000   Etimer19         0     11210100000010111111000(75)(66)(23)(30)(65)0(65)0
   336    91.000000      1.000000      92.000000   Etimer18         0     11210100000010111111000(75)(66)(24)(30)(65)0(65)0
   337    92.000000      1.000000      93.000000   Etimer17         0     11210100000010111111000(75)(67)(24)(30)(65)0(65)0
   338    92.000000      1.000000      93.000000   Etimer19         0     11210100000010111111000(76)(67)(24)(30)(65)0(65)0
   339    92.000000      1.000000      93.000000   Etimer20         0     11210100000010111111000(76)(67)(25)(30)(65)0(65)0
   340    92.000000      1.000000      93.000000   Etimer18         0     11210100000010111111000(76)(67)(25)(31)(65)0(65)0
   341    93.000000      1.000000      94.000000   Etimer18         0     11210100000010111111000(76)(68)(25)(31)(65)0(65)0
   342    93.000000      1.000000      94.000000   Etimer19         0     11210100000010111111000(76)(69)(25)(31)(65)0(65)0
   343    93.000000      1.000000      94.000000   Etimer20         0     11210100000010111111000(76)(69)(26)(31)(65)0(65)0
   344    93.000000      1.000000      94.000000   Etimer17         0     11210100000010111111000(76)(69)(26)(32)(65)0(65)0
   345    94.000000      1.000000      95.000000   Etimer18         0     11210100000010111111000(77)(69)(26)(32)(65)0(65)0
   346    94.000000      1.000000      95.000000   Etimer19         0     11210100000010111111000(77)(70)(26)(32)(65)0(65)0
   347    94.000000      1.000000      95.000000   Etimer20         0     11210100000010111111000(77)(70)(27)(32)(65)0(65)0
   348    94.000000      1.000000      95.000000   Etimer17         0     11210100000010111111000(77)(70)(27)(33)(65)0(65)0
   349    95.000000      1.000000      96.000000   Etimer19         0     11210100000010111111000(78)(70)(27)(33)(65)0(65)0
   350    95.000000      1.000000      96.000000   Etimer17         0     11210100000010111111000(78)(70)(28)(33)(65)0(65)0
   351    95.000000      1.000000      96.000000   Etimer18         0     11210100000010111111000(79)(70)(28)(33)(65)0(65)0
   352    95.000000      1.000000      96.000000   Etimer20         0     11210100000010111111000(79)(71)(28)(33)(65)0(65)0
   353    96.000000      1.000000      97.000000   Etimer17         0     11210100000010111111000(79)(71)(28)(34)(65)0(65)0
   354    96.000000      1.000000      97.000000   Etimer18         0     11210100000010111111000(80)(71)(28)(34)(65)0(65)0
   355    96.000000      1.000000      97.000000   Etimer19         0     11210100000010111111000(80)(72)(28)(34)(65)0(65)0
   356    96.000000      1.000000      97.000000   Etimer20         0     11210100000010111111000(80)(72)(29)(34)(65)0(65)0
   357    97.000000      1.000000      98.000000   Etimer17         0     11210100000010111111000(80)(72)(29)(35)(65)0(65)0
   358    97.000000      1.000000      98.000000   Etimer19         0     11210100000010111111000(81)(72)(29)(35)(65)0(65)0
   359    97.000000      1.000000      98.000000   Etimer20         0     11210100000010111111000(81)(72)(30)(35)(65)0(65)0
   360    97.000000      1.000000      98.000000   Etimer18         0     11210100000010111111000(81)(72)(30)(36)(65)0(65)0
   361    98.000000      1.000000      99.000000   Etimer17         0     11210100000010111111000(81)(73)(30)(36)(65)0(65)0
   362    98.000000      1.000000      99.000000   Etimer20         0     11210100000010111111000(82)(73)(30)(36)(65)0(65)0
   363    98.000000      1.000000      99.000000   Etimer18         0     11210100000010111111000(82)(73)(30)(37)(65)0(65)0
   364    98.000000      1.000000      99.000000   Etimer19         0     11210100000010111111000(82)(74)(30)(37)(65)0(65)0
   365    99.000000      1.000000     100.000000   Etimer17         0     11210100000010111111000(82)(74)(31)(37)(65)0(65)0
   366    99.000000      1.000000     100.000000   Etimer18         0     11210100000010111111000(83)(74)(31)(37)(65)0(65)0
   367    99.000000      1.000000     100.000000   Etimer20         0     11210100000010111111000(83)(75)(31)(37)(65)0(65)0
   368    99.000000      1.000000     100.000000   Etimer19         0     11210100000010111111000(83)(75)(31)(38)(65)0(65)0
   369   100.000000      1.000000     101.000000   Etimer18         0     11210100000010111111000(83)(75)(32)(38)(65)0(65)0
   370   100.000000      1.000000     101.000000   Etimer19         0     11210100000010111111000(83)(76)(32)(38)(65)0(65)0
   371   100.000000      1.000000     101.000000   Etimer20         0     11210100000010111111000(83)(76)(33)(38)(65)0(65)0
   372   100.000000      1.000000     101.000000   Etimer17         0     11210100000010111111000(83)(76)(33)(39)(65)0(65)0
   373   101.000000      1.000000     102.000000   Etimer19         0     11210100000010111111000(84)(76)(33)(39)(65)0(65)0
   374   101.000000      1.000000     102.000000   Etimer17         0     11210100000010111111000(84)(76)(34)(39)(65)0(65)0
   375   101.000000      1.000000     102.000000   Etimer18         0     11210100000010111111000(85)(76)(34)(39)(65)0(65)0
   376   101.000000      1.000000     102.000000   Etimer20         0     11210100000010111111000(85)(77)(34)(39)(65)0(65)0
   377   102.000000      1.000000     103.000000   Etimer19         0     11210100000010111111000(85)(77)(34)(40)(65)0(65)0
   378   102.000000      1.000000     103.000000   Etimer17         0     11210100000010111111000(85)(77)(35)(40)(65)0(65)0
   379   102.000000      1.000000     103.000000   Etimer20         0     11210100000010111111000(86)(77)(35)(40)(65)0(65)0
   380   102.000000      1.000000     103.000000   Etimer18         0     11210100000010111111000(86)(77)(35)(41)(65)0(65)0
   381   103.000000      1.000000     104.000000   Etimer19         0     11210100000010111111000(86)(78)(35)(41)(65)0(65)0
   382   103.000000      1.000000     104.000000   Etimer20         0     11210100000010111111000(86)(78)(36)(41)(65)0(65)0
   383   103.000000      1.000000     104.000000   Etimer18         0     11210100000010111111000(86)(78)(36)(42)(65)0(65)0
   384   103.000000      1.000000     104.000000   Etimer17         0     11210100000010111111000(86)(79)(36)(42)(65)0(65)0
   385   104.000000      1.000000     105.000000   Etimer20         0     11210100000010111111000(87)(79)(36)(42)(65)0(65)0
   386   104.000000      1.000000     105.000000   Etimer18         0     11210100000010111111000(87)(79)(36)(43)(65)0(65)0
   387   104.000000      1.000000     105.000000   Etimer17         0     11210100000010111111000(87)(80)(36)(43)(65)0(65)0
   388   104.000000      1.000000     105.000000   Etimer19         0     11210100000010111111000(88)(80)(36)(43)(65)0(65)0
   389   105.000000      1.000000     106.000000   Etimer17         0     11210100000010111111000(88)(80)(37)(43)(65)0(65)0
   390   105.000000      1.000000     106.000000   Etimer19         0     11210100000010111111000(89)(80)(37)(43)(65)0(65)0
   391   105.000000      1.000000     106.000000   Etimer18         0     11210100000010111111000(89)(80)(38)(43)(65)0(65)0
   392   105.000000      1.000000     106.000000   Etimer20         0     11210100000010111111000(89)(81)(38)(43)(65)0(65)0
   393   106.000000      1.000000     107.000000   Etimer20         0     11210100000010111111000(89)(81)(38)(44)(65)0(65)0
   394   106.000000      1.000000     107.000000   Etimer17         0     11210100000010111111000(89)(81)(38)(45)(65)0(65)0
   395   106.000000      1.000000     107.000000   Etimer18         0     11210100000010111111000(90)(81)(38)(45)(65)0(65)0
   396   106.000000      1.000000     107.000000   Etimer19         0     11210100000010111111000(90)(82)(38)(45)(65)0(65)0
   397   107.000000      1.000000     108.000000   Etimer19         0     11210100000010111111000(90)(82)(39)(45)(65)0(65)0
   398   107.000000      1.000000     108.000000   Etimer20         0     11210100000010111111000(90)(82)(40)(45)(65)0(65)0
   399   107.000000      1.000000     108.000000   Etimer18         0     11210100000010111111000(90)(82)(40)(46)(65)0(65)0
   400   107.000000      1.000000     108.000000   Etimer17         0     11210100000010111111000(90)(83)(40)(46)(65)0(65)0
   401   108.000000      1.000000     109.000000   Etimer17         0     11210100000010111111000(91)(83)(40)(46)(65)0(65)0
   402   108.000000      1.000000     109.000000   Etimer19         0     11210100000010111111000(92)(83)(40)(46)(65)0(65)0
   403   108.000000      1.000000     109.000000   Etimer18         0     11210100000010111111000(92)(83)(41)(46)(65)0(65)0
   404   108.000000      1.000000     109.000000   Etimer20         0     11210100000010111111000(92)(84)(41)(46)(65)0(65)0
   405    65.000000     44.000000     109.000000   T7               0     11210100000010111111000(92)(84)(41)(47)(65)0(65)0
   406   109.000000      1.000000     110.000000   Etimer22         0     11210101000010011111010(92)(84)(41)(47)(65)0(65)0
   407   109.000000      1.000000     110.000000   Etimer20         0     11210101000010011111010(92)(84)(41)(47)(65)0(66)0
   408   109.000000      1.000000     110.000000   Etimer19         0     11210101000010011111010(92)(84)(41)(48)(65)0(66)0
   409   109.000000      1.000000     110.000000   Etimer17         0     11210101000010011111010(92)(84)(42)(48)(65)0(66)0
   410   109.000000      1.000000     110.000000   Etimer18         0     11210101000010011111010(93)(84)(42)(48)(65)0(66)0
   411   110.000000      1.000000     111.000000   Etimer17         0     11210101000010011111010(93)(85)(42)(48)(65)0(66)0
   412   110.000000      1.000000     111.000000   Etimer22         0     11210101000010011111010(94)(85)(42)(48)(65)0(66)0
   413   110.000000      1.000000     111.000000   Etimer18         0     11210101000010011111010(94)(85)(42)(48)(65)0(67)0
   414   110.000000      1.000000     111.000000   Etimer20         0     11210101000010011111010(94)(86)(42)(48)(65)0(67)0
   415   110.000000      1.000000     111.000000   Etimer19         0     11210101000010011111010(94)(86)(42)(49)(65)0(67)0
   416   111.000000      1.000000     112.000000   Etimer18         0     11210101000010011111010(94)(86)(43)(49)(65)0(67)0
   417   111.000000      1.000000     112.000000   Etimer22         0     11210101000010011111010(94)(87)(43)(49)(65)0(67)0
   418   111.000000      1.000000     112.000000   Etimer17         0     11210101000010011111010(94)(87)(43)(49)(65)0(68)0
   419   111.000000      1.000000     112.000000   Etimer19         0     11210101000010011111010(95)(87)(43)(49)(65)0(68)0
   420   111.000000      1.000000     112.000000   Etimer20         0     11210101000010011111010(95)(87)(44)(49)(65)0(68)0
   421    65.000000     47.000000     112.000000   T5               0     11210101000010011111010(95)(87)(44)(50)(65)0(68)0
   422   112.000000      1.000000     113.000000   Etimer17         0     11210111000000011111110(95)(87)(44)(50)(65)0(68)0
   423   112.000000      1.000000     113.000000   Etimer19         0     11210111000000011111110(96)(87)(44)(50)(65)0(68)0
   424   112.000000      1.000000     113.000000   Etimer20         0     11210111000000011111110(96)(87)(45)(50)(65)0(68)0
   425   112.000000      1.000000     113.000000   Etimer22         0     11210111000000011111110(96)(87)(45)(51)(65)0(68)0
   426   112.000000      1.000000     113.000000   Etimer21         0     11210111000000011111110(96)(87)(45)(51)(65)0(69)0
   427   112.000000      1.000000     113.000000   Etimer18         0     11210111000000011111110(96)(87)(45)(51)(66)0(69)0
   428   113.000000      1.000000     114.000000   Etimer22         0     11210111000000011111110(96)(88)(45)(51)(66)0(69)0
   429   113.000000      1.000000     114.000000   Etimer20         0     11210111000000011111110(96)(88)(45)(51)(66)0(70)0
   430   113.000000      1.000000     114.000000   Etimer18         0     11210111000000011111110(96)(88)(45)(52)(66)0(70)0
   431   113.000000      1.000000     114.000000   Etimer17         0     11210111000000011111110(96)(89)(45)(52)(66)0(70)0
   432   113.000000      1.000000     114.000000   Etimer19         0     11210111000000011111110(97)(89)(45)(52)(66)0(70)0
   433   113.000000      1.000000     114.000000   Etimer21         0     11210111000000011111110(97)(89)(46)(52)(66)0(70)0
   434   114.000000      1.000000     115.000000   Etimer20         0     11210111000000011111110(97)(89)(46)(52)(67)0(70)0
   435   114.000000      1.000000     115.000000   Etimer18         0     11210111000000011111110(97)(89)(46)(53)(67)0(70)0
   436   114.000000      1.000000     115.000000   Etimer19         0     11210111000000011111110(97)(90)(46)(53)(67)0(70)0
   437   114.000000      1.000000     115.000000   Etimer21         0     11210111000000011111110(97)(90)(47)(53)(67)0(70)0
   438   114.000000      1.000000     115.000000   Etimer22         0     11210111000000011111110(97)(90)(47)(53)(68)0(70)0
   439   114.000000      1.000000     115.000000   Etimer17         0     11210111000000011111110(97)(90)(47)(53)(68)0(71)0
   440   115.000000      1.000000     116.000000   Etimer22         0     11210111000000011111110(98)(90)(47)(53)(68)0(71)0
   441   115.000000      1.000000     116.000000   Etimer20         0     11210111000000011111110(98)(90)(47)(53)(68)0(72)0
   442   115.000000      1.000000     116.000000   Etimer17         0     11210111000000011111110(98)(90)(47)(54)(68)0(72)0
   443   115.000000      1.000000     116.000000   Etimer19         0     11210111000000011111110(99)(90)(47)(54)(68)0(72)0
   444   115.000000      1.000000     116.000000   Etimer18         0     11210111000000011111110(99)(90)(48)(54)(68)0(72)0
   445   115.000000      1.000000     116.000000   Etimer21         0     11210111000000011111110(99)(91)(48)(54)(68)0(72)0
   446   116.000000      1.000000     117.000000   Etimer20         0     11210111000000011111110(99)(91)(48)(54)(69)0(72)0
   447   116.000000      1.000000     117.000000   Etimer21         0     11210111000000011111110(99)(91)(48)(55)(69)0(72)0
   448   116.000000      1.000000     117.000000   Etimer18         0     11210111000000011111110(99)(91)(48)(55)(70)0(72)0
   449   116.000000      1.000000     117.000000   Etimer17         0     11210111000000011111110(99)(92)(48)(55)(70)0(72)0
   450   116.000000      1.000000     117.000000   Etimer19         0     11210111000000011111110(100)(92)(48)(55)(70)0(72)0
   451   116.000000      1.000000     117.000000   Etimer22         0     11210111000000011111110(100)(92)(49)(55)(70)0(72)0
   452   117.000000      1.000000     118.000000   Etimer20         0     11210111000000011111110(100)(92)(49)(55)(70)0(73)0
   453   117.000000      1.000000     118.000000   Etimer19         0     11210111000000011111110(100)(92)(49)(56)(70)0(73)0
   454   117.000000      1.000000     118.000000   Etimer21         0     11210111000000011111110(100)(92)(50)(56)(70)0(73)0
   455   117.000000      1.000000     118.000000   Etimer17         0     11210111000000011111110(100)(92)(50)(56)(71)0(73)0
   456   117.000000      1.000000     118.000000   Etimer22         0     11210111000000011111110(101)(92)(50)(56)(71)0(73)0
   457   117.000000      1.000000     118.000000   Etimer18         0     11210111000000011111110(101)(92)(50)(56)(71)0(74)0
   458   118.000000      1.000000     119.000000   Etimer20         0     11210111000000011111110(101)(93)(50)(56)(71)0(74)0
   459   118.000000      1.000000     119.000000   Etimer22         0     11210111000000011111110(101)(93)(50)(57)(71)0(74)0
   460   118.000000      1.000000     119.000000   Etimer19         0     11210111000000011111110(101)(93)(50)(57)(71)0(75)0
   461   118.000000      1.000000     119.000000   Etimer18         0     11210111000000011111110(101)(93)(51)(57)(71)0(75)0
   462   118.000000      1.000000     119.000000   Etimer17         0     11210111000000011111110(101)(94)(51)(57)(71)0(75)0
   463   118.000000      1.000000     119.000000   Etimer21         0     11210111000000011111110(102)(94)(51)(57)(71)0(75)0
   464   119.000000      1.000000     120.000000   Etimer22         0     11210111000000011111110(102)(94)(51)(57)(72)0(75)0
   465   119.000000      1.000000     120.000000   Etimer17         0     11210111000000011111110(102)(94)(51)(57)(72)0(76)0
   466   119.000000      1.000000     120.000000   Etimer20         0     11210111000000011111110(103)(94)(51)(57)(72)0(76)0
   467   119.000000      1.000000     120.000000   Etimer18         0     11210111000000011111110(103)(94)(51)(58)(72)0(76)0
   468   119.000000      1.000000     120.000000   Etimer21         0     11210111000000011111110(103)(95)(51)(58)(72)0(76)0
   469   119.000000      1.000000     120.000000   Etimer19         0     11210111000000011111110(103)(95)(51)(58)(73)0(76)0
   470   120.000000      1.000000     121.000000   Etimer17         0     11210111000000011111110(103)(95)(52)(58)(73)0(76)0
   471   120.000000      1.000000     121.000000   Etimer18         0     11210111000000011111110(104)(95)(52)(58)(73)0(76)0
   472   120.000000      1.000000     121.000000   Etimer19         0     11210111000000011111110(104)(96)(52)(58)(73)0(76)0
   473   120.000000      1.000000     121.000000   Etimer22         0     11210111000000011111110(104)(96)(53)(58)(73)0(76)0
   474   120.000000      1.000000     121.000000   Etimer20         0     11210111000000011111110(104)(96)(53)(58)(73)0(77)0
   475   120.000000      1.000000     121.000000   Etimer21         0     11210111000000011111110(104)(96)(53)(59)(73)0(77)0
   476   121.000000      1.000000     122.000000   Etimer17         0     11210111000000011111110(104)(96)(53)(59)(74)0(77)0
   477   121.000000      1.000000     122.000000   Etimer21         0     11210111000000011111110(105)(96)(53)(59)(74)0(77)0
   478   121.000000      1.000000     122.000000   Etimer20         0     11210111000000011111110(105)(96)(53)(59)(75)0(77)0
   479   121.000000      1.000000     122.000000   Etimer19         0     11210111000000011111110(105)(96)(53)(60)(75)0(77)0
   480   121.000000      1.000000     122.000000   Etimer18         0     11210111000000011111110(105)(96)(54)(60)(75)0(77)0
   481   121.000000      1.000000     122.000000   Etimer22         0     11210111000000011111110(105)(97)(54)(60)(75)0(77)0
   482   122.000000      1.000000     123.000000   Etimer21         0     11210111000000011111110(105)(97)(54)(60)(75)0(78)0
   483   122.000000      1.000000     123.000000   Etimer19         0     11210111000000011111110(105)(97)(54)(60)(76)0(78)0
   484   122.000000      1.000000     123.000000   Etimer22         0     11210111000000011111110(105)(97)(55)(60)(76)0(78)0
   485   122.000000      1.000000     123.000000   Etimer20         0     11210111000000011111110(105)(97)(55)(60)(76)0(79)0
   486   122.000000      1.000000     123.000000   Etimer17         0     11210111000000011111110(105)(97)(55)(61)(76)0(79)0
   487   122.000000      1.000000     123.000000   Etimer18         0     11210111000000011111110(106)(97)(55)(61)(76)0(79)0
   488   123.000000      1.000000     124.000000   Etimer19         0     11210111000000011111110(106)(98)(55)(61)(76)0(79)0
   489   123.000000      1.000000     124.000000   Etimer17         0     11210111000000011111110(106)(98)(56)(61)(76)0(79)0
   490   123.000000      1.000000     124.000000   Etimer18         0     11210111000000011111110(107)(98)(56)(61)(76)0(79)0
   491   123.000000      1.000000     124.000000   Etimer21         0     11210111000000011111110(107)(99)(56)(61)(76)0(79)0
   492   123.000000      1.000000     124.000000   Etimer22         0     11210111000000011111110(107)(99)(56)(61)(77)0(79)0
   493   123.000000      1.000000     124.000000   Etimer20         0     11210111000000011111110(107)(99)(56)(61)(77)0(80)0
   494   124.000000      1.000000     125.000000   Etimer18         0     11210111000000011111110(107)(99)(56)(62)(77)0(80)0
   495   124.000000      1.000000     125.000000   Etimer21         0     11210111000000011111110(107)(100)(56)(62)(77)0(80)0
   496   124.000000      1.000000     125.000000   Etimer17         0     11210111000000011111110(107)(100)(56)(62)(78)0(80)0
   497   124.000000      1.000000     125.000000   Etimer22         0     11210111000000011111110(108)(100)(56)(62)(78)0(80)0
   498   124.000000      1.000000     125.000000   Etimer20         0     11210111000000011111110(108)(100)(56)(62)(78)0(81)0
   499   124.000000      1.000000     125.000000   Etimer19         0     11210111000000011111110(108)(100)(56)(63)(78)0(81)0
   500   125.000000      1.000000     126.000000   Etimer22         0     11210111000000011111110(108)(100)(57)(63)(78)0(81)0
   501   125.000000      1.000000     126.000000   Etimer19         0     11210111000000011111110(108)(100)(57)(63)(78)0(82)0
   502   125.000000      1.000000     126.000000   Etimer21         0     11210111000000011111110(108)(100)(58)(63)(78)0(82)0
   503   125.000000      1.000000     126.000000   Etimer20         0     11210111000000011111110(108)(100)(58)(63)(79)0(82)0
   504   125.000000      1.000000     126.000000   Etimer17         0     11210111000000011111110(108)(100)(58)(64)(79)0(82)0
   505   125.000000      1.000000     126.000000   Etimer18         0     11210111000000011111110(109)(100)(58)(64)(79)0(82)0
   506   126.000000      1.000000     127.000000   Etimer17         0     11210111000000011111110(109)(101)(58)(64)(79)0(82)0
   507   126.000000      1.000000     127.000000   Etimer20         0     11210111000000011111110(110)(101)(58)(64)(79)0(82)0
   508   126.000000      1.000000     127.000000   Etimer21         0     11210111000000011111110(110)(101)(58)(65)(79)0(82)0
   509   126.000000      1.000000     127.000000   Etimer22         0     11210111000000011111110(110)(101)(58)(65)(80)0(82)0
   510   126.000000      1.000000     127.000000   Etimer18         0     11210111000000011111110(110)(101)(58)(65)(80)0(83)0
   511   126.000000      1.000000     127.000000   Etimer19         0     11210111000000011111110(110)(102)(58)(65)(80)0(83)0
   512   127.000000      1.000000     128.000000   Etimer17         0     11210111000000011111110(110)(102)(59)(65)(80)0(83)0
   513   127.000000      1.000000     128.000000   Etimer20         0     11210111000000011111110(111)(102)(59)(65)(80)0(83)0
   514   127.000000      1.000000     128.000000   Etimer22         0     11210111000000011111110(111)(102)(59)(66)(80)0(83)0
   515   127.000000      1.000000     128.000000   Etimer18         0     11210111000000011111110(111)(102)(59)(66)(80)0(84)0
   516   127.000000      1.000000     128.000000   Etimer19         0     11210111000000011111110(111)(103)(59)(66)(80)0(84)0
   517   127.000000      1.000000     128.000000   Etimer21         0     11210111000000011111110(111)(103)(60)(66)(80)0(84)0
   518   128.000000      1.000000     129.000000   Etimer18         0     11210111000000011111110(111)(103)(60)(66)(81)0(84)0
   519   128.000000      1.000000     129.000000   Etimer22         0     11210111000000011111110(111)(104)(60)(66)(81)0(84)0
   520   128.000000      1.000000     129.000000   Etimer17         0     11210111000000011111110(111)(104)(60)(66)(81)0(85)0
   521   128.000000      1.000000     129.000000   Etimer21         0     11210111000000011111110(112)(104)(60)(66)(81)0(85)0
   522   128.000000      1.000000     129.000000   Etimer19         0     11210111000000011111110(112)(104)(60)(66)(82)0(85)0
   523   128.000000      1.000000     129.000000   Etimer20         0     11210111000000011111110(112)(104)(61)(66)(82)0(85)0
   524   129.000000      1.000000     130.000000   Etimer17         0     11210111000000011111110(112)(104)(61)(67)(82)0(85)0
   525   129.000000      1.000000     130.000000   Etimer22         0     11210111000000011111110(113)(104)(61)(67)(82)0(85)0
   526   129.000000      1.000000     130.000000   Etimer21         0     11210111000000011111110(113)(104)(61)(67)(82)0(86)0
   527   129.000000      1.000000     130.000000   Etimer19         0     11210111000000011111110(113)(104)(61)(67)(83)0(86)0
   528   129.000000      1.000000     130.000000   Etimer18         0     11210111000000011111110(113)(104)(62)(67)(83)0(86)0
   529   129.000000      1.000000     130.000000   Etimer20         0     11210111000000011111110(113)(105)(62)(67)(83)0(86)0
   530   130.000000      1.000000     131.000000   Etimer20         0     11210111000000011111110(113)(105)(62)(68)(83)0(86)0
   531   130.000000      1.000000     131.000000   Etimer17         0     11210111000000011111110(113)(105)(62)(69)(83)0(86)0
   532   130.000000      1.000000     131.000000   Etimer22         0     11210111000000011111110(114)(105)(62)(69)(83)0(86)0
   533   130.000000      1.000000     131.000000   Etimer18         0     11210111000000011111110(114)(105)(62)(69)(83)0(87)0
   534   130.000000      1.000000     131.000000   Etimer19         0     11210111000000011111110(114)(106)(62)(69)(83)0(87)0
   535   130.000000      1.000000     131.000000   Etimer21         0     11210111000000011111110(114)(106)(63)(69)(83)0(87)0
