
-------------------------------------------------------------------------------------------------
Event#  Enabling_Time     Delay    Firing_Time    Firing_Tr   Token_ID     Marking(befor firing)  
   676    89.000000      1.000000      90.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(23)0(77)(77)(77)(55)0(77)(77)(77)0(13)0(55)(24)
   677    89.000000      1.000000      90.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(24)0(77)(77)(77)(55)0(77)(77)(77)0(13)0(55)(24)
   678    90.000000      1.000000      91.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(24)0(77)(77)(77)(55)0(77)(77)(77)0(14)0(55)(24)
   679    90.000000      1.000000      91.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(24)0(77)(77)(77)(55)0(77)(77)(77)0(15)0(55)(24)
   680    91.000000      1.000000      92.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(25)0(77)(77)(77)(55)0(77)(77)(77)0(15)0(55)(24)
   681    91.000000      1.000000      92.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(25)0(77)(77)(77)(55)0(77)(77)(77)0(16)0(55)(24)
   682    92.000000      1.000000      93.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(26)0(77)(77)(77)(55)0(77)(77)(77)0(16)0(55)(24)
   683    92.000000      1.000000      93.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(27)0(77)(77)(77)(55)0(77)(77)(77)0(16)0(55)(24)
   684    93.000000      1.000000      94.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(27)0(77)(77)(77)(55)0(77)(77)(77)0(17)0(55)(24)
   685    93.000000      1.000000      94.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(27)0(77)(77)(77)(55)0(77)(77)(77)0(18)0(55)(24)
   686    94.000000      1.000000      95.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(28)0(77)(77)(77)(55)0(77)(77)(77)0(18)0(55)(24)
   687    94.000000      1.000000      95.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(28)0(77)(77)(77)(55)0(77)(77)(77)0(19)0(55)(24)
   688    95.000000      1.000000      96.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(29)0(77)(77)(77)(55)0(77)(77)(77)0(19)0(55)(24)
   689    95.000000      1.000000      96.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(30)0(77)(77)(77)(55)0(77)(77)(77)0(19)0(55)(24)
   690    96.000000      1.000000      97.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(30)0(77)(77)(77)(55)0(77)(77)(77)0(20)0(55)(24)
   691    96.000000      1.000000      97.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(31)0(77)(77)(77)(55)0(77)(77)(77)0(20)0(55)(24)
   692    97.000000      1.000000      98.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(31)0(77)(77)(77)(55)0(77)(77)(77)0(21)0(55)(24)
   693    97.000000      1.000000      98.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(32)0(77)(77)(77)(55)0(77)(77)(77)0(21)0(55)(24)
   694    98.000000      1.000000      99.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(32)0(77)(77)(77)(55)0(77)(77)(77)0(22)0(55)(24)
   695    98.000000      1.000000      99.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(33)0(77)(77)(77)(55)0(77)(77)(77)0(22)0(55)(24)
   696    99.000000      1.000000     100.000000   Etimer35         0     111002002120100000001111011100001110000001000(24)(33)0(77)(77)(77)(55)0(77)(77)(77)0(23)0(55)(24)
   697    99.000000      1.000000     100.000000   Etimer42         0     111002002120100000001111011100001110000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(23)0(55)(24)
   698     0.000000    100.000000     100.000000   T3               0     111002002120100000001111011100001110000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(24)0(55)(24)
   699   100.000000      0.000000     100.000000   ImmTr3           0     112003003130100000000111011100001111000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(24)0(55)(24)
   700   100.000000      0.000000     100.000000   ImmTr2           0     102003003130100000001111011100001110000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(24)0(55)(24)
   701   100.000000      1.000000     101.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(24)0(55)(24)
   702   101.000000      1.000000     102.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(25)0(55)(24)
   703   102.000000      1.000000     103.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(26)0(55)(24)
   704   103.000000      1.000000     104.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(27)0(55)(24)
   705   104.000000      1.000000     105.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(28)0(55)(24)
   706   105.000000      1.000000     106.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(29)0(55)(24)
   707   106.000000      1.000000     107.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(30)0(55)(24)
   708   107.000000      1.000000     108.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(31)0(55)(24)
   709   108.000000      1.000000     109.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(32)0(55)(24)
   710   109.000000      1.000000     110.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(33)0(55)(24)
   711   110.000000      1.000000     111.000000   Etimer42         0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(34)0(55)(24)
   712    77.000000     34.000000     111.000000   Cap              0     002003003130100000011111011100001100000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(35)0(55)(24)
   713   111.000000      0.000000     111.000000   ImmTr1           0     002003003130100000011111011100001000000001001(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(35)0(55)(24)
   714   111.000000      1.000000     112.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(35)0(55)(24)
   715   112.000000      1.000000     113.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(36)0(55)(24)
   716   113.000000      1.000000     114.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(37)0(55)(24)
   717   114.000000      1.000000     115.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(38)0(55)(24)
   718   115.000000      1.000000     116.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(39)0(55)(24)
   719   116.000000      1.000000     117.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(40)0(55)(24)
   720   117.000000      1.000000     118.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(41)0(55)(24)
   721   118.000000      1.000000     119.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(42)0(55)(24)
   722   119.000000      1.000000     120.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(43)0(55)(24)
   723   120.000000      1.000000     121.000000   Etimer42         0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(44)0(55)(24)
   724    88.000000     33.000000     121.000000   T15              0     002003003130100000111111011100001000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(45)0(55)(24)
   725    88.000000     33.000000     121.000000   T8               0     002003003130100001111111011100000000000001010(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(45)0(55)(24)
   726   121.000000      0.000000     121.000000   ImmTr12          0     002003013130100001111111001100000000000001110(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(45)0(55)(24)
   727   121.000000      0.000000     121.000000   ImmTr7           0     002003013030100001111111001101000000000001010(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(45)0(55)(24)
   728   121.000000      1.000000     122.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(45)0(55)(24)
   729   122.000000      1.000000     123.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(46)0(55)(24)
   730   123.000000      1.000000     124.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(47)0(55)(24)
   731   124.000000      1.000000     125.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(48)0(55)(24)
   732   125.000000      1.000000     126.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(49)0(55)(24)
   733   126.000000      1.000000     127.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(50)0(55)(24)
   734   127.000000      1.000000     128.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(51)0(55)(24)
   735   128.000000      1.000000     129.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(52)0(55)(24)
   736   129.000000      1.000000     130.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(53)0(55)(24)
   737   130.000000      1.000000     131.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(54)0(55)(24)
   738   131.000000      1.000000     132.000000   Etimer42         0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(55)0(55)(24)
   739    77.000000     55.000000     132.000000   T9               0     002002013030100001111111101101000000000001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(56)0(55)(24)
   740   132.000000      1.000000     133.000000   Etimer39         0     002002013030100101111111100101000000001001000(24)(34)0(77)(77)(77)(55)0(77)(77)(77)0(56)0(55)(24)
   741   132.000000      1.000000     133.000000   Etimer42         0     002002013030100101111111100101000000001001000(24)(34)0(77)(77)(77)(55)0(78)(77)(77)0(56)0(55)(24)
   742   133.000000      1.000000     134.000000   Etimer42         0     002002013030100101111111100101000000001001000(24)(34)0(77)(77)(77)(55)0(78)(77)(77)0(57)0(55)(24)
   743   133.000000      1.000000     134.000000   Etimer39         0     002002013030100101111111100101000000001001000(24)(34)0(77)(77)(77)(55)0(78)(77)(77)0(58)0(55)(24)
   744    77.000000     57.000000     134.000000   T6               0     002002013030100101111111100101000000001001000(24)(34)0(77)(77)(77)(55)0(79)(77)(77)0(58)0(55)(24)
   745   134.000000      1.000000     135.000000   Etimer39         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(77)(55)0(79)(77)(77)0(58)0(55)(24)
   746   134.000000      1.000000     135.000000   Etimer38         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(77)(55)0(80)(77)(77)0(58)0(55)(24)
   747   134.000000      1.000000     135.000000   Etimer42         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(78)(55)0(80)(77)(77)0(58)0(55)(24)
   748   135.000000      1.000000     136.000000   Etimer39         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(78)(55)0(80)(77)(77)0(59)0(55)(24)
   749   135.000000      1.000000     136.000000   Etimer42         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(78)(55)0(81)(77)(77)0(59)0(55)(24)
   750   135.000000      1.000000     136.000000   Etimer38         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(78)(55)0(81)(77)(77)0(60)0(55)(24)
   751   136.000000      1.000000     137.000000   Etimer42         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(79)(55)0(81)(77)(77)0(60)0(55)(24)
   752   136.000000      1.000000     137.000000   Etimer38         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(79)(55)0(81)(77)(77)0(61)0(55)(24)
   753   136.000000      1.000000     137.000000   Etimer39         0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(80)(55)0(81)(77)(77)0(61)0(55)(24)
   754    77.000000     60.000000     137.000000   T12              0     002002013030101101111110100101000000011001000(24)(34)0(77)(77)(80)(55)0(82)(77)(77)0(61)0(55)(24)
   755   137.000000      1.000000     138.000000   Etimer42         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(80)(55)0(82)(77)(77)0(61)0(55)(24)
   756   137.000000      1.000000     138.000000   Etimer40         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(80)(55)0(82)(77)(77)0(62)0(55)(24)
   757   137.000000      1.000000     138.000000   Etimer38         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(80)(55)0(82)(78)(77)0(62)0(55)(24)
   758   137.000000      1.000000     138.000000   Etimer39         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(81)(55)0(82)(78)(77)0(62)0(55)(24)
   759   138.000000      1.000000     139.000000   Etimer42         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(81)(55)0(83)(78)(77)0(62)0(55)(24)
   760   138.000000      1.000000     139.000000   Etimer39         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(81)(55)0(83)(78)(77)0(63)0(55)(24)
   761   138.000000      1.000000     139.000000   Etimer38         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(81)(55)0(84)(78)(77)0(63)0(55)(24)
   762   138.000000      1.000000     139.000000   Etimer40         0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(82)(55)0(84)(78)(77)0(63)0(55)(24)
   763    77.000000     62.000000     139.000000   T5               0     002002013030101111111110100001000000011101000(24)(34)0(77)(77)(82)(55)0(84)(79)(77)0(63)0(55)(24)
   764   139.000000      0.000000     139.000000   ImmTr11          0     002012013030101111111100100001000000011111000(24)(34)0(77)(77)(82)(55)0(84)(79)(77)0(63)0(55)(24)
   765   139.000000      1.000000     140.000000   Etimer42         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(82)(55)0(84)(79)(77)0(63)0(55)(24)
   766   139.000000      1.000000     140.000000   Etimer39         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(82)(55)0(84)(79)(77)0(64)0(55)(24)
   767   139.000000      1.000000     140.000000   Etimer40         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(82)(55)0(85)(79)(77)0(64)0(55)(24)
   768   139.000000      1.000000     140.000000   Etimer38         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(82)(55)0(85)(80)(77)0(64)0(55)(24)
   769   140.000000      1.000000     141.000000   Etimer39         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(83)(55)0(85)(80)(77)0(64)0(55)(24)
   770   140.000000      1.000000     141.000000   Etimer38         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(83)(55)0(86)(80)(77)0(64)0(55)(24)
   771   140.000000      1.000000     141.000000   Etimer42         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(84)(55)0(86)(80)(77)0(64)0(55)(24)
   772   140.000000      1.000000     141.000000   Etimer40         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(84)(55)0(86)(80)(77)0(65)0(55)(24)
   773   141.000000      1.000000     142.000000   Etimer42         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(84)(55)0(86)(81)(77)0(65)0(55)(24)
   774   141.000000      1.000000     142.000000   Etimer40         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(84)(55)0(86)(81)(77)0(66)0(55)(24)
   775   141.000000      1.000000     142.000000   Etimer39         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(84)(55)0(86)(82)(77)0(66)0(55)(24)
   776   141.000000      1.000000     142.000000   Etimer38         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(84)(55)0(87)(82)(77)0(66)0(55)(24)
   777   142.000000      1.000000     143.000000   Etimer38         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(85)(55)0(87)(82)(77)0(66)0(55)(24)
   778   142.000000      1.000000     143.000000   Etimer39         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(86)(55)0(87)(82)(77)0(66)0(55)(24)
   779   142.000000      1.000000     143.000000   Etimer40         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(86)(55)0(88)(82)(77)0(66)0(55)(24)
   780   142.000000      1.000000     143.000000   Etimer42         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(86)(55)0(88)(83)(77)0(66)0(55)(24)
   781   143.000000      1.000000     144.000000   Etimer42         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(86)(55)0(88)(83)(77)0(67)0(55)(24)
   782   143.000000      1.000000     144.000000   Etimer39         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(86)(55)0(88)(83)(77)0(68)0(55)(24)
   783   143.000000      1.000000     144.000000   Etimer38         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(86)(55)0(89)(83)(77)0(68)0(55)(24)
   784   143.000000      1.000000     144.000000   Etimer40         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(87)(55)0(89)(83)(77)0(68)0(55)(24)
   785   144.000000      1.000000     145.000000   Etimer40         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(87)(55)0(89)(84)(77)0(68)0(55)(24)
   786   144.000000      1.000000     145.000000   Etimer39         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(87)(55)0(89)(85)(77)0(68)0(55)(24)
   787   144.000000      1.000000     145.000000   Etimer42         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(87)(55)0(90)(85)(77)0(68)0(55)(24)
   788   144.000000      1.000000     145.000000   Etimer38         0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(87)(55)0(90)(85)(77)0(69)0(55)(24)
   789    77.000000     68.000000     145.000000   T4               0     002012012030101111111100100011000000011101000(24)(34)0(77)(77)(88)(55)0(90)(85)(77)0(69)0(55)(24)
   790   145.000000      1.000000     146.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(77)(77)(88)(55)0(90)(85)(77)0(69)0(55)(24)
   791   145.000000      1.000000     146.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(77)(77)(88)(55)0(91)(85)(77)0(69)0(55)(24)
   792   145.000000      1.000000     146.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(77)(77)(88)(55)0(91)(85)(77)0(70)0(55)(24)
   793   145.000000      1.000000     146.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(77)(77)(89)(55)0(91)(85)(77)0(70)0(55)(24)
   794   145.000000      1.000000     146.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(77)(77)(89)(55)0(91)(86)(77)0(70)0(55)(24)
   795   146.000000      1.000000     147.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(78)(77)(89)(55)0(91)(86)(77)0(70)0(55)(24)
   796   146.000000      1.000000     147.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(78)(77)(89)(55)0(91)(87)(77)0(70)0(55)(24)
   797   146.000000      1.000000     147.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(79)(77)(89)(55)0(91)(87)(77)0(70)0(55)(24)
   798   146.000000      1.000000     147.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(79)(77)(90)(55)0(91)(87)(77)0(70)0(55)(24)
   799   146.000000      1.000000     147.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(79)(77)(90)(55)0(92)(87)(77)0(70)0(55)(24)
   800   147.000000      1.000000     148.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(79)(77)(90)(55)0(92)(87)(77)0(71)0(55)(24)
   801   147.000000      1.000000     148.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(80)(77)(90)(55)0(92)(87)(77)0(71)0(55)(24)
   802   147.000000      1.000000     148.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(80)(77)(91)(55)0(92)(87)(77)0(71)0(55)(24)
   803   147.000000      1.000000     148.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(80)(77)(91)(55)0(92)(88)(77)0(71)0(55)(24)
   804   147.000000      1.000000     148.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(80)(77)(91)(55)0(92)(88)(77)0(72)0(55)(24)
   805   148.000000      1.000000     149.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(80)(77)(91)(55)0(93)(88)(77)0(72)0(55)(24)
   806   148.000000      1.000000     149.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(80)(77)(91)(55)0(93)(89)(77)0(72)0(55)(24)
   807   148.000000      1.000000     149.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(81)(77)(91)(55)0(93)(89)(77)0(72)0(55)(24)
   808   148.000000      1.000000     149.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(81)(77)(91)(55)0(94)(89)(77)0(72)0(55)(24)
   809   148.000000      1.000000     149.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(81)(77)(92)(55)0(94)(89)(77)0(72)0(55)(24)
   810   149.000000      1.000000     150.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(81)(77)(92)(55)0(94)(89)(77)0(73)0(55)(24)
   811   149.000000      1.000000     150.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(81)(77)(92)(55)0(94)(90)(77)0(73)0(55)(24)
   812   149.000000      1.000000     150.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(82)(77)(92)(55)0(94)(90)(77)0(73)0(55)(24)
   813   149.000000      1.000000     150.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(82)(77)(92)(55)0(95)(90)(77)0(73)0(55)(24)
   814   149.000000      1.000000     150.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(82)(77)(92)(55)0(95)(90)(77)0(74)0(55)(24)
   815   150.000000      1.000000     151.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(82)(77)(93)(55)0(95)(90)(77)0(74)0(55)(24)
   816   150.000000      1.000000     151.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(82)(77)(94)(55)0(95)(90)(77)0(74)0(55)(24)
   817   150.000000      1.000000     151.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(83)(77)(94)(55)0(95)(90)(77)0(74)0(55)(24)
   818   150.000000      1.000000     151.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(83)(77)(94)(55)0(95)(91)(77)0(74)0(55)(24)
   819   150.000000      1.000000     151.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(83)(77)(94)(55)0(95)(91)(77)0(75)0(55)(24)
   820   151.000000      1.000000     152.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(83)(77)(94)(55)0(96)(91)(77)0(75)0(55)(24)
   821   151.000000      1.000000     152.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(83)(77)(95)(55)0(96)(91)(77)0(75)0(55)(24)
   822   151.000000      1.000000     152.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(95)(55)0(96)(91)(77)0(75)0(55)(24)
   823   151.000000      1.000000     152.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(95)(55)0(97)(91)(77)0(75)0(55)(24)
   824   151.000000      1.000000     152.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(95)(55)0(97)(91)(77)0(76)0(55)(24)
   825   152.000000      1.000000     153.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(95)(55)0(97)(92)(77)0(76)0(55)(24)
   826   152.000000      1.000000     153.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(95)(55)0(97)(92)(77)0(77)0(55)(24)
   827   152.000000      1.000000     153.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(96)(55)0(97)(92)(77)0(77)0(55)(24)
   828   152.000000      1.000000     153.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(84)(77)(96)(55)0(98)(92)(77)0(77)0(55)(24)
   829   152.000000      1.000000     153.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(85)(77)(96)(55)0(98)(92)(77)0(77)0(55)(24)
   830   153.000000      1.000000     154.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(85)(77)(96)(55)0(98)(93)(77)0(77)0(55)(24)
   831   153.000000      1.000000     154.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(85)(77)(97)(55)0(98)(93)(77)0(77)0(55)(24)
   832   153.000000      1.000000     154.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(85)(77)(97)(55)0(99)(93)(77)0(77)0(55)(24)
   833   153.000000      1.000000     154.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(86)(77)(97)(55)0(99)(93)(77)0(77)0(55)(24)
   834   153.000000      1.000000     154.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(86)(77)(97)(55)0(99)(94)(77)0(77)0(55)(24)
   835   154.000000      1.000000     155.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(86)(77)(97)(55)0(99)(94)(77)0(78)0(55)(24)
   836   154.000000      1.000000     155.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(87)(77)(97)(55)0(99)(94)(77)0(78)0(55)(24)
   837   154.000000      1.000000     155.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(87)(77)(98)(55)0(99)(94)(77)0(78)0(55)(24)
   838   154.000000      1.000000     155.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(87)(77)(98)(55)0(100)(94)(77)0(78)0(55)(24)
   839   154.000000      1.000000     155.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(87)(77)(98)(55)0(100)(94)(77)0(79)0(55)(24)
   840   155.000000      1.000000     156.000000   Etimer37         0     002112012030101111111000100011000000111101000(24)(34)0(87)(77)(98)(55)0(100)(95)(77)0(79)0(55)(24)
   841   155.000000      1.000000     156.000000   Etimer42         0     002112012030101111111000100011000000111101000(24)(34)0(88)(77)(98)(55)0(100)(95)(77)0(79)0(55)(24)
   842   155.000000      1.000000     156.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(88)(77)(98)(55)0(100)(95)(77)0(80)0(55)(24)
   843   155.000000      1.000000     156.000000   Etimer40         0     002112012030101111111000100011000000111101000(24)(34)0(88)(77)(99)(55)0(100)(95)(77)0(80)0(55)(24)
   844   155.000000      1.000000     156.000000   Etimer39         0     002112012030101111111000100011000000111101000(24)(34)0(88)(77)(99)(55)0(100)(96)(77)0(80)0(55)(24)
   845   156.000000      1.000000     157.000000   Etimer38         0     002112012030101111111000100011000000111101000(24)(34)0(88)(77)(99)(55)0(101)(96)(77)0(80)0(55)(24)
